# iter time(ns) max_DgradR max_DgradZ max_vRrho max_vZrho
2300 177.726 5.5200258680e-03 2.3919277589e-03 9.1000339337e-01 1.0337949380e+00
2301 177.804 5.5367331496e-03 2.3911275268e-03 9.1036112701e-01 1.0353087491e+00
2302 177.881 5.5531806517e-03 2.3906436805e-03 9.1081565815e-01 1.0367748959e+00
2303 177.958 5.5627266103e-03 2.3894935356e-03 9.1112394373e-01 1.0385151964e+00
2304 178.036 5.5735124361e-03 2.3881436952e-03 9.1140622323e-01 1.0401835911e+00
2305 178.113 5.5847612563e-03 2.3865954767e-03 9.1162939296e-01 1.0417802016e+00
2306 178.190 5.5956898178e-03 2.3853276036e-03 9.1179845624e-01 1.0433051262e+00
2307 178.268 5.6062817914e-03 2.3843932892e-03 9.1218086520e-01 1.0447584618e+00
2308 178.345 5.6162019513e-03 2.3832600174e-03 9.1250382207e-01 1.0461403104e+00
2309 178.422 5.6278682875e-03 2.3819289863e-03 9.1279551151e-01 1.0474507810e+00
2310 178.500 5.6398344865e-03 2.3804014119e-03 9.1306116964e-01 1.0491011636e+00
2311 178.577 5.6515303315e-03 2.3790410944e-03 9.1326774621e-01 1.0507589449e+00
2312 178.654 5.6625076789e-03 2.3781252486e-03 9.1353672215e-01 1.0523442642e+00
2313 178.732 5.6732074197e-03 2.3770122365e-03 9.1390316121e-01 1.0538571408e+00
2314 178.809 5.6857370527e-03 2.3757032268e-03 9.1421013939e-01 1.0552975614e+00
2315 178.886 5.6985086956e-03 2.3741994074e-03 9.1448674713e-01 1.0566654722e+00
2316 178.964 5.7106177390e-03 2.3727854062e-03 9.1473617193e-01 1.0580390682e+00
2317 179.041 5.7224168611e-03 2.3718912874e-03 9.1510932037e-01 1.0596955112e+00
2318 179.118 5.7338478402e-03 2.3708017132e-03 9.1545964099e-01 1.0612786435e+00
2319 179.196 5.7473147283e-03 2.3695178299e-03 9.1576648943e-01 1.0627883679e+00
2320 179.273 5.7605682177e-03 2.3680408021e-03 9.1605798883e-01 1.0642373813e+00
2321 179.350 5.7735312550e-03 2.3665828382e-03 9.1637787357e-01 1.0656550476e+00
2322 179.428 5.7861180307e-03 2.3657135847e-03 9.1682907960e-01 1.0671455518e+00
2323 179.505 5.7979963573e-03 2.3646505287e-03 9.1722543964e-01 1.0687871371e+00
2324 179.582 5.8123404768e-03 2.3633947929e-03 9.1756175723e-01 1.0703672760e+00
2325 179.660 5.8265392912e-03 2.3619475184e-03 9.1786216461e-01 1.0718728931e+00
2326 179.737 5.8402940670e-03 2.3604661721e-03 9.1813891036e-01 1.0733038242e+00
2327 179.814 5.8534064653e-03 2.3596248839e-03 9.1857774902e-01 1.0747786444e+00
2328 179.892 5.8663904354e-03 2.3585913857e-03 9.1901071915e-01 1.0764463538e+00
2329 179.969 5.8814614073e-03 2.3573667767e-03 9.1939365665e-01 1.0780505696e+00
2330 180.046 5.8964691976e-03 2.3559521744e-03 9.1971641932e-01 1.0796271356e+00
2331 180.124 5.9107514275e-03 2.3544734591e-03 9.2000872470e-01 1.0811281223e+00
2332 180.201 5.9250254741e-03 2.3536631953e-03 9.2040463910e-01 1.0825533820e+00
2333 180.278 5.9386236242e-03 2.3526622509e-03 9.2083765657e-01 1.0842745587e+00
2334 180.356 5.9544763780e-03 2.3514717021e-03 9.2126428179e-01 1.0859422605e+00
2335 180.433 5.9701089517e-03 2.3505098803e-03 9.2163419411e-01 1.0875345764e+00
2336 180.510 5.9856791076e-03 2.3494893428e-03 9.2194383841e-01 1.0890795948e+00
2337 180.588 6.0004984727e-03 2.3482752712e-03 9.2227439847e-01 1.0905760550e+00
2338 180.665 6.0149181178e-03 2.3470864828e-03 9.2275632033e-01 1.0922419042e+00
2339 180.742 6.0313838197e-03 2.3464883886e-03 9.2317702600e-01 1.0939858862e+00
2340 180.820 6.0482485195e-03 2.3456962606e-03 9.2359448292e-01 1.0956536615e+00
2341 180.897 6.0643412887e-03 2.3447110530e-03 9.2395182192e-01 1.0972451257e+00
2342 180.974 6.0801900658e-03 2.3435337415e-03 9.2424881963e-01 1.0987601762e+00
2343 181.052 6.0955594383e-03 2.3423222251e-03 9.2474018542e-01 1.1004498560e+00
2344 181.129 6.1126657927e-03 2.3417596046e-03 9.2521028903e-01 1.1022133303e+00
2345 181.206 6.1300668756e-03 2.3410043675e-03 9.2562090974e-01 1.1039338203e+00
2346 181.284 6.1474366136e-03 2.3400574451e-03 9.2602686798e-01 1.1056020452e+00
2347 181.361 6.1641134678e-03 2.3389197903e-03 9.2637215058e-01 1.1071930807e+00
2348 181.439 6.1802502254e-03 2.3376972880e-03 9.2679208029e-01 1.1088443472e+00
2349 181.516 6.1977039126e-03 2.3371731952e-03 9.2731245539e-01 1.1106888524e+00
2350 181.593 6.2165287955e-03 2.3364578441e-03 9.2777131389e-01 1.1124561734e+00
2351 181.671 6.2344941232e-03 2.3355521434e-03 9.2817929083e-01 1.1141462334e+00
2352 181.748 6.2522260341e-03 2.3344570231e-03 9.2862956623e-01 1.1158130556e+00
2353 181.825 6.2694228135e-03 2.3332267006e-03 9.2923915796e-01 1.1174472447e+00
2354 181.903 6.2872534501e-03 2.3327441530e-03 9.2978767835e-01 1.1193596255e+00
2355 181.980 6.3067089454e-03 2.3320716483e-03 9.3027405293e-01 1.1212095748e+00
2356 182.057 6.3260767428e-03 2.3312100724e-03 9.3075207333e-01 1.1229814897e+00
2357 182.135 6.3445867036e-03 2.3301603323e-03 9.3116932496e-01 1.1246752916e+00
2358 182.212 6.3627634848e-03 2.3289270526e-03 9.3152444539e-01 1.1263400585e+00
2359 182.289 6.3806754485e-03 2.3284889530e-03 9.3188023824e-01 1.1282949481e+00
2360 182.367 6.4015135288e-03 2.3278621422e-03 9.3236213134e-01 1.1301832455e+00
2361 182.444 6.4214878215e-03 2.3270474830e-03 9.3280393429e-01 1.1320396282e+00
2362 182.521 6.4414045969e-03 2.3260458594e-03 9.3321857492e-01 1.1338171409e+00
2363 182.599 6.4604285696e-03 2.3248581759e-03 9.3357129505e-01 1.1355157108e+00
2364 182.676 6.4791348690e-03 2.3243504656e-03 9.3387792637e-01 1.1375068460e+00
2365 182.753 6.5002340790e-03 2.3237717451e-03 9.3416141326e-01 1.1394716417e+00
2366 182.831 6.5215948888e-03 2.3230063525e-03 9.3442851794e-01 1.1413572785e+00
2367 182.908 6.5421811971e-03 2.3220551483e-03 9.3486951544e-01 1.1431985920e+00
2368 182.985 6.5548800964e-03 2.3209254113e-03 9.3514970633e-01 1.1446694897e+00
2369 183.063 6.5667045838e-03 2.3198032305e-03 9.3538017231e-01 1.1462437592e+00
2370 183.140 6.5799059765e-03 2.3192306903e-03 9.3556117319e-01 1.1479622807e+00
2371 183.217 6.5947048380e-03 2.3185010177e-03 9.3571371650e-01 1.1496151259e+00
2372 183.295 6.6088418827e-03 2.3176149296e-03 9.3591422890e-01 1.1512023605e+00
2373 183.372 6.6222339939e-03 2.3165727823e-03 9.3621099965e-01 1.1527240363e+00
2374 183.449 6.6354175643e-03 2.3153745545e-03 9.3647580894e-01 1.1541802003e+00
2375 183.527 6.6484098150e-03 2.3140593719e-03 9.3671643619e-01 1.1558857095e+00
2376 183.604 6.6641085180e-03 2.3130736567e-03 9.3690530640e-01 1.1575913849e+00
2377 183.681 6.6794751431e-03 2.3122681716e-03 9.3704181435e-01 1.1592332078e+00
2378 183.759 6.6941146357e-03 2.3115330489e-03 9.3725161857e-01 1.1608539944e+00
2379 183.836 6.7080750776e-03 2.3106890261e-03 9.3756141170e-01 1.1624085006e+00
2380 183.913 6.7217810359e-03 2.3101243442e-03 9.3782076096e-01 1.1638967737e+00
2381 183.991 6.7380885128e-03 2.3093626784e-03 9.3802943932e-01 1.1656709695e+00
2382 184.068 6.7543362000e-03 2.3084085296e-03 9.3820237358e-01 1.1674128456e+00
2383 184.145 6.7703370390e-03 2.3074405708e-03 9.3834149398e-01 1.1690879636e+00
2384 184.223 6.7854716517e-03 2.3071905015e-03 9.3857886617e-01 1.1706963746e+00
2385 184.300 6.8000643797e-03 2.3067426957e-03 9.3888396974e-01 1.1722393787e+00
2386 184.377 6.8163203134e-03 2.3061003032e-03 9.3915327732e-01 1.1738494690e+00
2387 184.455 6.8341038265e-03 2.3052661288e-03 9.3937096116e-01 1.1756483315e+00
2388 184.532 6.8508884215e-03 2.3042873566e-03 9.3953685877e-01 1.1774034454e+00
2389 184.609 6.8675834487e-03 2.3041097991e-03 9.3965084296e-01 1.1791149936e+00
2390 184.687 6.8832748634e-03 2.3037419136e-03 9.3994242319e-01 1.1807591345e+00
2391 184.764 6.8992765848e-03 2.3031853433e-03 9.4023377845e-01 1.1823359189e+00
2392 184.841 6.9183408102e-03 2.3024416497e-03 9.4048093112e-01 1.1840469479e+00
2393 184.919 6.9366830727e-03 2.3015123034e-03 9.4070741412e-01 1.1858849468e+00
2394 184.996 6.9542511636e-03 2.3013355521e-03 9.4088172001e-01 1.1876549825e+00
2395 185.073 6.9714815657e-03 2.3010381985e-03 9.4100386370e-01 1.1893571096e+00
2396 185.151 6.9877414623e-03 2.3005575666e-03 9.4132340118e-01 1.1910170473e+00
2397 185.228 7.0072395224e-03 2.2998944972e-03 9.4162715667e-01 1.1926299737e+00
2398 185.305 7.0271776493e-03 2.2990498317e-03 9.4187963974e-01 1.1944614061e+00
2399 185.383 7.0460920403e-03 2.2988249651e-03 9.4208081579e-01 1.1963397127e+00
2400 185.460 7.0645330725e-03 2.2985974686e-03 9.4223759771e-01 1.1981493705e+00
2401 185.537 7.0823109416e-03 2.2981912259e-03 9.4239895538e-01 1.1998904288e+00
2402 185.615 7.1015029174e-03 2.2976066450e-03 9.4272680656e-01 1.2015629398e+00
2403 185.692 7.1225463938e-03 2.2968441736e-03 9.4303987082e-01 1.2032669848e+00
2404 185.770 7.1431385700e-03 2.2965652298e-03 9.4330443395e-01 1.2052090853e+00
2405 185.847 7.1626420772e-03 2.2964102394e-03 9.4351740215e-01 1.2070819626e+00
2406 185.924 7.1820101816e-03 2.2960802443e-03 9.4367882792e-01 1.2088926216e+00
2407 186.002 7.2005898500e-03 2.2955753870e-03 9.4389495185e-01 1.2106739419e+00
2408 186.079 7.2230803039e-03 2.2948958649e-03 9.4423744272e-01 1.2123860272e+00
2409 186.156 7.2451968858e-03 2.2945625141e-03 9.4452882074e-01 1.2142436262e+00
2410 186.234 7.2663159810e-03 2.2944840891e-03 9.4478090795e-01 1.2162296312e+00
2411 186.311 7.2868905748e-03 2.2942337444e-03 9.4500645844e-01 1.2181457307e+00
2412 186.388 7.3068644019e-03 2.2938114596e-03 9.4518038481e-01 1.2199919723e+00
2413 186.466 7.3288690799e-03 2.2932172734e-03 9.4544802707e-01 1.2217684067e+00
2414 186.543 7.3523270742e-03 2.2928253363e-03 9.4580538603e-01 1.2235184274e+00
2415 186.620 7.3752466639e-03 2.2928281481e-03 9.4611134067e-01 1.2255736429e+00
2416 186.698 7.3971197802e-03 2.2926615928e-03 9.4636594526e-01 1.2275583200e+00
2417 186.775 7.4187117706e-03 2.2923255516e-03 9.4656927053e-01 1.2295129194e+00
2418 186.852 7.4395888376e-03 2.2918199633e-03 9.4675283517e-01 1.2314033132e+00
2419 186.930 7.4645321527e-03 2.2914002674e-03 9.4709907951e-01 1.2332232031e+00
2420 187.007 7.4892689856e-03 2.2914892523e-03 9.4745904355e-01 1.2351626308e+00
2421 187.084 7.5127597838e-03 2.2914109906e-03 9.4778014432e-01 1.2372658924e+00
2422 187.162 7.5359354023e-03 2.2911653054e-03 9.4804971757e-01 1.2392979286e+00
2423 187.239 7.5581963567e-03 2.2907520728e-03 9.4826786773e-01 1.2412587815e+00
2424 187.316 7.5820918492e-03 2.2903052568e-03 9.4849025525e-01 1.2431508590e+00
2425 187.394 7.6084648439e-03 2.2904854598e-03 9.4889248720e-01 1.2450160094e+00
2426 187.471 7.6338219894e-03 2.2905001849e-03 9.4924333379e-01 1.2471795172e+00
2427 187.548 7.6585656109e-03 2.2903492221e-03 9.4955301666e-01 1.2493155491e+00
2428 187.626 7.6825208960e-03 2.2900324096e-03 9.4983838736e-01 1.2513969254e+00
2429 187.703 7.6966157360e-03 2.2891025393e-03 9.4999995793e-01 1.2530949940e+00
2430 187.780 7.7146279345e-03 2.2887546744e-03 9.5016498955e-01 1.2547346011e+00
2431 187.858 7.7327917192e-03 2.2883756084e-03 9.5049306464e-01 1.2563518138e+00
2432 187.935 7.7500943043e-03 2.2878566764e-03 9.5077992405e-01 1.2582548221e+00
2433 188.012 7.7668671036e-03 2.2904955727e-03 9.5102564752e-01 1.2600988033e+00
2434 188.090 7.7824568931e-03 2.2938535353e-03 9.5123031098e-01 1.2618838503e+00
2435 188.167 7.7985378300e-03 2.2966355844e-03 9.5139399570e-01 1.2636100610e+00
2436 188.244 7.8187375026e-03 2.2988343706e-03 9.5152373534e-01 1.2652845938e+00
2437 188.322 7.8377046465e-03 2.3004568977e-03 9.5181034729e-01 1.2669299668e+00
2438 188.399 7.8561957285e-03 2.3015237018e-03 9.5209869264e-01 1.2688130226e+00
2439 188.476 7.8735116032e-03 2.3030036999e-03 9.5236294746e-01 1.2706977611e+00
2440 188.554 7.8905291937e-03 2.3046869878e-03 9.5259894218e-01 1.2725503375e+00
2441 188.631 7.9096884713e-03 2.3059269387e-03 9.5279379229e-01 1.2743434122e+00
2442 188.708 7.9304898137e-03 2.3067623941e-03 9.5294760700e-01 1.2760770818e+00
2443 188.786 7.9509848242e-03 2.3072359082e-03 9.5311508401e-01 1.2777514437e+00
2444 188.863 7.9701154291e-03 2.3073917041e-03 9.5343607240e-01 1.2796130999e+00
2445 188.940 7.9888412030e-03 2.3072738137e-03 9.5371582638e-01 1.2815585149e+00
2446 189.018 8.0065138891e-03 2.3069245030e-03 9.5395442588e-01 1.2834437386e+00
2447 189.095 8.0287332114e-03 2.3063830369e-03 9.5415195806e-01 1.2852688685e+00
2448 189.172 8.0511271883e-03 2.3064674495e-03 9.5432638008e-01 1.2870340026e+00
2449 189.250 8.0722861019e-03 2.3071701570e-03 9.5447098058e-01 1.2887553243e+00
2450 189.327 8.0928615595e-03 2.3076044919e-03 9.5474378989e-01 1.2906231995e+00
2451 189.404 8.1124435827e-03 2.3077990436e-03 9.5504870618e-01 1.2926040090e+00
2452 189.482 8.1325550213e-03 2.3077818695e-03 9.5532009375e-01 1.2945452670e+00
2453 189.559 8.1569999358e-03 2.3075796882e-03 9.5555023885e-01 1.2964406102e+00
2454 189.636 8.1802060260e-03 2.3072172620e-03 9.5573925015e-01 1.2982752900e+00
2455 189.714 8.2027842101e-03 2.3077795638e-03 9.5588724418e-01 1.3000494012e+00
2456 189.791 8.2243815686e-03 2.3084016126e-03 9.5609899244e-01 1.3019079132e+00
2457 189.869 8.2451380671e-03 2.3088091594e-03 9.5641548279e-01 1.3039620200e+00
2458 189.946 8.2686195929e-03 2.3090218018e-03 9.5669066167e-01 1.3059546546e+00
2459 190.023 8.2941122978e-03 2.3090585426e-03 9.5692519274e-01 1.3078859094e+00
2460 190.101 8.3188585083e-03 2.3089373545e-03 9.5714735552e-01 1.3097558781e+00
2461 190.178 8.3424851512e-03 2.3092384143e-03 9.5732837540e-01 1.3115646558e+00
2462 190.255 8.3653601838e-03 2.3100025089e-03 9.5746838782e-01 1.3134837039e+00
2463 190.333 8.3874543632e-03 2.3105706126e-03 9.5780534232e-01 1.3155773752e+00
2464 190.410 8.4085028576e-03 2.3109570574e-03 9.5811465713e-01 1.3176108902e+00
2465 190.487 8.4290538804e-03 2.3111759169e-03 9.5838257384e-01 1.3196161464e+00
2466 190.565 8.4484738594e-03 2.3112406953e-03 9.5860920100e-01 1.3215594417e+00
2467 190.642 8.4675866027e-03 2.3115038354e-03 9.5879465330e-01 1.3234408660e+00
2468 190.719 8.4856684125e-03 2.3123852690e-03 9.5894100571e-01 1.3253778545e+00
2469 190.797 8.5030838401e-03 2.3130844263e-03 9.5926012321e-01 1.3275488855e+00
2470 190.874 8.5210345786e-03 2.3136121924e-03 9.5957455578e-01 1.3296571234e+00
2471 190.951 8.5423937833e-03 2.3139793502e-03 9.5986233236e-01 1.3317026535e+00
2472 191.029 8.5628965359e-03 2.3141963552e-03 9.6012342138e-01 1.3336855636e+00
2473 191.106 8.5824735783e-03 2.3145265238e-03 9.6034319067e-01 1.3356059434e+00
2474 191.183 8.6016314656e-03 2.3155114197e-03 9.6052176903e-01 1.3376466296e+00
2475 191.261 8.6195952486e-03 2.3163243739e-03 9.6078639643e-01 1.3398619763e+00
2476 191.338 8.6373276061e-03 2.3169739115e-03 9.6113629929e-01 1.3420138418e+00
2477 191.415 8.6541003419e-03 2.3174685293e-03 9.6144460186e-01 1.3441224435e+00
2478 191.493 8.6701743037e-03 2.3179208096e-03 9.6171141241e-01 1.3461830323e+00
2479 191.570 8.6857818163e-03 2.3185475384e-03 9.6193684412e-01 1.3481803949e+00
2480 191.647 8.7055386890e-03 2.3193364922e-03 9.6214520883e-01 1.3502867364e+00
2481 191.725 8.7251675362e-03 2.3202530583e-03 9.6238238954e-01 1.3525841813e+00
2482 191.802 8.7436105691e-03 2.3210124402e-03 9.6274134141e-01 1.3548174584e+00
2483 191.879 8.7617421824e-03 2.3216463205e-03 9.6308560913e-01 1.3569866449e+00
2484 191.957 8.7790084550e-03 2.3225043234e-03 9.6338821855e-01 1.3590918209e+00
2485 192.034 8.7956526447e-03 2.3232475266e-03 9.6364928849e-01 1.3611330693e+00
2486 192.111 8.8069222724e-03 2.3232903808e-03 9.6382781777e-01 1.3630517385e+00
2487 192.189 8.8172772128e-03 2.3235527185e-03 9.6397373464e-01 1.3650801970e+00
2488 192.266 8.8272718264e-03 2.3238038280e-03 9.6429372279e-01 1.3670561358e+00
2489 192.343 8.8361157361e-03 2.3240807799e-03 9.6459310177e-01 1.3689797514e+00
2490 192.421 8.8446887495e-03 2.3244555064e-03 9.6485926196e-01 1.3708532411e+00
2491 192.498 8.8524110817e-03 2.3247347916e-03 9.6509228770e-01 1.3726991950e+00
2492 192.575 8.8635085935e-03 2.3249250684e-03 9.6529550772e-01 1.3744931949e+00
2493 192.653 8.8774776576e-03 2.3250343191e-03 9.6548526168e-01 1.3765099867e+00
2494 192.730 8.8898083420e-03 2.3251326539e-03 9.6564210764e-01 1.3785743024e+00
2495 192.807 8.9005142543e-03 2.3255631393e-03 9.6592325245e-01 1.3805909248e+00
2496 192.885 8.9096065177e-03 2.3260894653e-03 9.6622960191e-01 1.3825547076e+00
2497 192.962 8.9185588639e-03 2.3265319296e-03 9.6650726671e-01 1.3844657569e+00
2498 193.039 8.9264801951e-03 2.3268944516e-03 9.6675169534e-01 1.3863241785e+00
2499 193.117 8.9339060661e-03 2.3271857290e-03 9.6696297424e-01 1.3881844167e+00
2500 193.194 8.9408392108e-03 2.3274143766e-03 9.6714119219e-01 1.3903238117e+00
2501 193.271 8.9468678997e-03 2.3275884632e-03 9.6728644020e-01 1.3924095698e+00
2502 193.349 8.9528215303e-03 2.3280678580e-03 9.6758525863e-01 1.3944417973e+00
2503 193.426 8.9580247517e-03 2.3286852727e-03 9.6788550360e-01 1.3964206003e+00
2504 193.503 8.9625408112e-03 2.3292273765e-03 9.6815238220e-01 1.3983460852e+00
2505 193.581 8.9670634287e-03 2.3297008741e-03 9.6838597526e-01 1.4002183582e+00
2506 193.658 8.9707647461e-03 2.3301117203e-03 9.6858636560e-01 1.4022842138e+00
2507 193.735 8.9740772611e-03 2.3304648431e-03 9.6877105374e-01 1.4044419528e+00
2508 193.813 8.9772209288e-03 2.3307639009e-03 9.6892793390e-01 1.4065454507e+00
2509 193.890 8.9795668347e-03 2.3312462574e-03 9.6922793781e-01 1.4085948138e+00
2510 193.968 8.9818225123e-03 2.3319593757e-03 9.6952988124e-01 1.4106086396e+00
2511 194.045 8.9913725753e-03 2.3326015508e-03 9.6980905720e-01 1.4125758960e+00
2512 194.122 9.0056026913e-03 2.3331764788e-03 9.7005484670e-01 1.4144893511e+00
2513 194.200 9.0308811312e-03 2.3336868196e-03 9.7026733758e-01 1.4167363326e+00
2514 194.277 9.0588845071e-03 2.3341340926e-03 9.7044661931e-01 1.4189392922e+00
2515 194.354 9.0843886105e-03 2.3345186172e-03 9.7059359911e-01 1.4210874257e+00
2516 194.432 9.1076348484e-03 2.3350816676e-03 9.7093009652e-01 1.4231808356e+00
2517 194.509 9.1283253491e-03 2.3358777901e-03 9.7123297880e-01 1.4252196247e+00
2518 194.586 9.1465046865e-03 2.3366004476e-03 9.7150232760e-01 1.4272038962e+00
2519 194.664 9.1743803278e-03 2.3372508447e-03 9.7173822607e-01 1.4293698371e+00
2520 194.741 9.2052414022e-03 2.3378292534e-03 9.7194121200e-01 1.4316496031e+00
2521 194.818 9.2336843984e-03 2.3383350131e-03 9.7213295323e-01 1.4338738067e+00
2522 194.896 9.2598442549e-03 2.3387665630e-03 9.7232194188e-01 1.4360425498e+00
2523 194.973 9.2841218694e-03 2.3395340424e-03 9.7264937776e-01 1.4381559347e+00
2524 195.050 9.3060185829e-03 2.3403922848e-03 9.7296465797e-01 1.4402140641e+00
2525 195.128 9.3363574778e-03 2.3411709837e-03 9.7324704968e-01 1.4423217994e+00
2526 195.205 9.3700761439e-03 2.3418697206e-03 9.7349588865e-01 1.4446816779e+00
2527 195.282 9.4017944446e-03 2.3424873677e-03 9.7371126267e-01 1.4469852396e+00
2528 195.360 9.4312388482e-03 2.3430221336e-03 9.7389326065e-01 1.4492325849e+00
2529 195.437 9.4583931575e-03 2.3435891467e-03 9.7413735211e-01 1.4514448949e+00
2530 195.514 9.4840330774e-03 2.3445748235e-03 9.7447839063e-01 1.4536051933e+00
2531 195.592 9.5168232940e-03 2.3454744707e-03 9.7478563295e-01 1.4557934722e+00
2532 195.669 9.5534815757e-03 2.3462873121e-03 9.7505916194e-01 1.4582371839e+00
2533 195.746 9.5880086947e-03 2.3470120352e-03 9.7529906160e-01 1.4606238080e+00
2534 195.824 9.6208623907e-03 2.3476468393e-03 9.7551984596e-01 1.4629534410e+00
2535 195.901 9.6518364796e-03 2.3481894960e-03 9.7571501892e-01 1.4652261808e+00
2536 195.978 9.6806095154e-03 2.3491544833e-03 9.7602429779e-01 1.4674421264e+00
2537 196.056 9.7147250621e-03 2.3501709863e-03 9.7636182395e-01 1.4698918292e+00
2538 196.133 9.7543905871e-03 2.3510948977e-03 9.7668296800e-01 1.4724233913e+00
2539 196.210 9.7925140382e-03 2.3519248726e-03 9.7697028785e-01 1.4748970807e+00
2540 196.288 9.8068685220e-03 2.3521907462e-03 9.7719199337e-01 1.4768086505e+00
2541 196.365 9.8190732608e-03 2.3523776528e-03 9.7739106611e-01 1.4786799546e+00
2542 196.442 9.8297063245e-03 2.3525712528e-03 9.7756750709e-01 1.4805121155e+00
2543 196.520 9.8410033444e-03 2.3532026454e-03 9.7776065890e-01 1.4823092039e+00
2544 196.597 9.8620419057e-03 2.3537553163e-03 9.7806522709e-01 1.4844372182e+00
2545 196.674 9.8815184362e-03 2.3542280343e-03 9.7834679016e-01 1.4865207747e+00
2546 196.752 9.8989220281e-03 2.3546192965e-03 9.7860540266e-01 1.4885604204e+00
2547 196.829 9.9146606193e-03 2.3549273761e-03 9.7884111772e-01 1.4905568473e+00
2548 196.906 9.9287832057e-03 2.3551503713e-03 9.7905398762e-01 1.4925108037e+00
2549 196.984 9.9407988543e-03 2.3553373125e-03 9.7924406386e-01 1.4944230371e+00
2550 197.061 9.9634159462e-03 2.3560256109e-03 9.7941139723e-01 1.4962942589e+00
2551 197.138 9.9861029720e-03 2.3566298299e-03 9.7955603776e-01 1.4982146905e+00
2552 197.216 1.0006870527e-02 2.3571486239e-03 9.7983244631e-01 1.5003694875e+00
2553 197.293 1.0026408112e-02 2.3575804852e-03 9.8010604418e-01 1.5024813105e+00
2554 197.370 1.0043884432e-02 2.3579237826e-03 9.8035662444e-01 1.5045504582e+00
2555 197.448 1.0059696668e-02 2.3581768007e-03 9.8058423774e-01 1.5065772732e+00
2556 197.525 1.0080776455e-02 2.3584433744e-03 9.8078893411e-01 1.5085621273e+00
2557 197.602 1.0106973123e-02 2.3591805751e-03 9.8097148424e-01 1.5105054073e+00
2558 197.680 1.0131627996e-02 2.3598289995e-03 9.8114319362e-01 1.5124075034e+00
